"network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","event_time_UTC","inundation_level_cm","DPL","pin_data_collected","double_read_pin_collected","marker_horizon_data_collected","marker_horizon_data_not_collected_reason","event_notes"
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG1","GG1",2011-06-29,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG1","GG1",2007-08-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2010-09-08,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2009-07-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2007-08-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG1","GG1",2003-10-23,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2002-08-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Baseline SET measurements
New marker horizons established"
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2013-11-20,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2006-09-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG3","GG3",2011-06-29,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2011-10-06,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2004-07-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2004-07-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG3","GG3",2003-10-23,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH2","WH2",2003-10-24,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2004-04-29,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2004-11-03,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2007-08-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2010-09-08,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH2","WH2",2013-11-20,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2011-06-28,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG1","GG1",2002-08-14,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Baseline reading SET - A direction marked with a PVC stake
New marker horizons established"
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2002-08-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Baseline SET reading
Established 3 marker horizons (ABC)"
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG1","GG1",2006-09-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2004-04-29,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2005-06-16,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2003-07-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2011-10-06,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2011-10-06,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2011-06-28,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2004-07-20,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2004-11-03,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2012-10-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2004-04-30,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2004-11-03,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH2","WH2",2004-04-30,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2013-11-20,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2003-07-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2007-05-16,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2006-09-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2008-06-11,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2002-11-14,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH2","WH2",2003-04-03,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2007-05-16,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2009-07-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2013-11-20,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2003-07-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2004-11-04,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2012-11-14,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2002-08-14,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"baseline SET 
new markers"
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH2","WH2",2009-07-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2006-09-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2012-10-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2003-04-02,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2003-04-02,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2012-10-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2003-07-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2013-11-19,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2008-06-11,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2009-07-14,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2002-11-14,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2012-11-14,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG1","GG1",2009-07-14,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG3","GG3",2005-06-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP2","HP2",2004-07-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2008-06-11,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2012-10-17,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2007-08-16,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2008-10-01,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2005-10-20,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG2","GG2",2005-06-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2011-06-28,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2011-10-06,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2013-06-12,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2004-07-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG3","GG3",2004-07-20,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Great Gun","GG3","GG3",2004-11-03,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP3","HP3",2008-10-01,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH3","WH3",2012-06-20,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Hospital Point","HP1","HP1",2003-10-24,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2002-11-14,"05:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NCBN","Northeast Coastal and Barrier Network","FIIS","Fire Island National Seashore","Watch Hill","WH1","WH1",2002-08-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Baseline SET reading
Established marker horizons"
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121A","FOFR121A",2024-11-20,"20:30:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121B","FOFR121B",2024-11-20,"20:45:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121C","FOFR121C",2024-11-20,"21:45:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221A","FOFR221A",2024-11-20,"19:15:00",3,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221B","FOFR221B",2024-11-20,"18:45:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221C","FOFR221C",2024-11-20,"18:15:00",14,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221C","FOFR221C",2024-04-09,"13:30:00",6,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121A","FOFR121A",2024-04-08,"19:30:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121B","FOFR121B",2024-04-08,"20:30:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221A","FOFR221A",2024-04-09,"14:15:00",21,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221B","FOFR221B",2024-04-09,"13:45:00",15,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121C","FOFR121C",2024-04-08,"21:00:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121A","FOFR121A",2025-03-27,"17:00:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121B","FOFR121B",2025-03-27,"17:45:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121C","FOFR121C",2025-03-27,"18:00:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221A","FOFR221A",2025-03-27,"16:00:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221B","FOFR221B",2025-03-27,"15:30:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221C","FOFR221C",2025-03-27,"15:00:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121A","FOFR121A",2023-12-07,"14:30:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121B","FOFR121B",2023-12-07,"14:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121C","FOFR121C",2023-12-07,"15:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221A","FOFR221A",2023-12-07,"17:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221B","FOFR221B",2023-12-07,"16:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221C","FOFR221C",2023-12-07,"16:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121A","FOFR121A",2022-11-17,"14:30:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121B","FOFR121B",2022-11-17,"15:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121C","FOFR121C",2022-11-17,"15:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221B","FOFR221B",2022-11-18,"16:30:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221A","FOFR221A",2022-11-18,"17:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221C","FOFR221C",2022-11-18,"16:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221A","FOFR221A",2023-05-17,"14:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221B","FOFR221B",2023-05-17,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221C","FOFR221C",2023-05-17,"13:30:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121A","FOFR121A",2023-05-18,"15:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121B","FOFR121B",2023-05-18,"16:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121C","FOFR121C",2023-05-18,"17:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121A","FOFR121A",2022-05-12,"20:30:00",5,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121B","FOFR121B",2022-05-12,"13:15:00",1,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121C","FOFR121C",2022-05-12,"12:45:00",24,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221A","FOFR221A",2022-05-11,"20:30:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221B","FOFR221B",2022-05-11,"20:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221C","FOFR221C",2022-05-11,"12:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121A","FOFR121A",2021-09-21,"18:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121B","FOFR121B",2021-09-21,"17:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR121","FOFR121C","FOFR121C",2021-09-21,"17:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221A","FOFR221A",2021-09-21,"13:30:00",20,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221B","FOFR221B",2021-09-21,"14:30:00",20,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR221","FOFR221C","FOFR221C",2021-09-21,"15:30:00",6,"Accepted","Yes","No","No","First Read",NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR16","FOFR16A","FOFR16A",2017-04-21,"11:53:00",0,"Accepted","Yes","No","Yes",NA,"Clear, sunny. Low/no wind."
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR16","FOFR16A","FOFR16A",2015-06-27,"12:26:00",0,"Accepted","Yes","No","No","Established feldspar plots.",NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR16","FOFR16B","FOFR16B",2015-06-27,"16:20:00",0,"Accepted","Yes","No","No","Established feldspar plots.",NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR16","FOFR16C","FOFR16C",2015-06-27,"13:40:00",0,"Accepted","Yes","No","No","Established feldspar plots.",NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR16","FOFR16A","FOFR16A",2017-04-21,"11:53:00",0,"Accepted","Yes","No","Yes",NA,"Clear, sunny. Low/no wind."
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR16","FOFR16B","FOFR16B",2017-04-21,"14:25:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Low wind.
"
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR16","FOFR16C","FOFR16C",2017-04-21,"17:00:00",0,"Accepted","Yes","No","Yes",NA,"Sunny, clear. Low/no wind."
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR16","FOFR16B","FOFR16B",2018-08-15,"12:41:00",0,"Accepted","Yes","No","Yes",NA,"Sunny."
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2018-09-28,"11:45:00",0,"Accepted","Yes","No","No","No cores were defined for the station","Lots of junkus rack
Top to cap 10 cm "
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22A","FOMA22A",2018-04-20,"15:45:00",0,"Accepted","Yes","No","No","No cores were defined for the station","Top to cap: 10 cm, surface water present"
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00A","FOMA00A",2020-10-08,"11:45:00",0,"Accepted","Yes","No","No","No cores were defined for the station","cap top = 365"
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00B","FOMA00B",2020-10-08,"12:15:00",0,"Accepted","Yes","No","No","No cores were defined for the station","cap top 365"
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00A","FOMA00A",2020-04-16,"14:00:00",0,"Accepted","Yes","No","No","No cores were defined for the station","cap to top = 365
really windy and overcast
too windy for camera stand
check airport/Tolomato for wind speed"
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00B","FOMA00B",2020-04-16,"15:00:00",0,"Accepted","Yes","No","No","No cores were defined for the station","cap to top = 365"
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01C","FOMA01C",2020-10-06,"12:15:00",0,"Accepted","Yes","No","No","No cores were defined for the station","Humid, buggy, rained a lot night before
cap to top = 365"
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01B","FOMA01B",2020-10-06,"13:45:00",0,"Accepted","Yes","No","No","No cores were defined for the station","pronounced walking path between platforms
1"" standing H2O
top to cap: 365"
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01B","FOMA01B",2020-04-13,"15:45:00",0,"Accepted","Yes","No","No","No cores were defined for the station","Dense veg
cap to top = 364"
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06C","FOMA06C",2020-09-18,"04:00:00",0,"Accepted","Yes","No","No","No cores were defined for the station","Cap to top = 364
very high water, sampling incoming repairs on 06C & 06A happened 09/16 by P. Marcum & A. Knoell
See field data sheet for diagram of platforms removed

Time is not listed on the field data form. Therefore, time is set to the default of 12:00 AM.
"
