"network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","category_code","category_label","detail"
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2007-10-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2008-05-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2009-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2009-12-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2010-05-05,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2010-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2011-05-25,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2011-11-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2012-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2012-10-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2013-05-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2014-10-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH1","HH1",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",1998-10-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",1999-04-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",1999-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",1999-12-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2000-02-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2000-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2000-09-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2001-05-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2001-10-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2002-08-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2003-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2003-12-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2004-08-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2004-08-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2005-04-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2005-11-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2006-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2007-05-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2007-10-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2008-05-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2009-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2009-12-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2010-05-05,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2010-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2011-05-25,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2011-11-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2012-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2012-10-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2013-05-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2014-10-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH2","HH2",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",1998-10-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",1999-04-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",1999-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",1999-12-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2000-02-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2000-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2000-09-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2001-05-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2001-10-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2002-08-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2003-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2003-12-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2004-08-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2004-08-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2005-04-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2005-11-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2006-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2007-05-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2007-10-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2008-05-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2009-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2009-12-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2010-05-03,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2010-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2011-05-25,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2011-11-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2012-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2012-10-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2013-05-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2014-10-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH3","HH3",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",1998-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",1999-04-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",1999-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",1999-12-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2000-02-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2000-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2000-09-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2001-05-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2001-10-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2002-08-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2003-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2003-12-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2005-04-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2005-11-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2006-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2007-05-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2007-10-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2008-05-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2009-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2009-12-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2010-05-03,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2010-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2011-05-25,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2011-11-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2012-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2012-10-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2013-05-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2014-10-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH4","HH4",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",1998-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",1999-04-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",1999-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",1999-12-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2000-02-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2000-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2000-09-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2001-05-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2001-10-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2002-08-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2003-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2003-12-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2005-04-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2005-11-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2006-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2007-05-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2007-10-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2008-05-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2009-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2009-12-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2010-05-03,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2010-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2011-05-25,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2011-11-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2012-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2012-10-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2013-05-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2014-10-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH5","HH5",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",1998-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",1999-04-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",1999-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",1999-12-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2000-02-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2000-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2000-09-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2001-05-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2001-10-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2002-08-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2003-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2003-12-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2005-04-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2005-11-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2006-06-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2006-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2007-05-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2007-10-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2008-05-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2009-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2009-12-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2010-05-03,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2010-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2011-05-25,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2011-11-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2012-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2012-10-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2013-05-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2014-10-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH6","HH6",2016-04-28,NA,NA,NA
